total_area,kitchen_area,rooms,floor,floors_total,ceiling_height,house_year_clean,renovation_ord,district_Алатауский р-н,district_Алмалинский р-н,district_Ауэзовский р-н,district_Бостандыкский р-н,district_Жетысуский р-н,district_Медеуский р-н,district_Наурызбайский р-н,district_Турксибский р-н,dist_to_metro_km,schools_count,universities_count,malls_count,parks_count,kindergarten_density,has_complex,balcony_count,parking_level,price_clean
89.9,11.0,2.0,4.0,9.0,3.3,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,114347500
44.86,11.0,1.0,4.0,9.0,2.85,2025,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,21308500
50.98,11.0,2.0,4.0,9.0,2.7,2026,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,0,42007520
86.0,11.0,3.0,4.0,9.0,3.3,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,134590000
56.9,11.0,1.0,4.0,9.0,2.85,2025,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,27027500
82.28,11.0,3.0,4.0,9.0,2.85,2025,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,35791800
29.0,6.0,1.0,5.0,9.0,2.69,2020,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,22000000
46.8,11.0,1.0,10.0,14.0,3.0,2021,3,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,1,1,65000000
72.0,12.0,3.0,4.0,9.0,2.8,1987,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,0,50000000
51.2,13.3,1.0,1.0,5.0,3.0,2008,0,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,0,0,48000000
17.2,11.0,1.0,2.0,3.0,2.6,2004,2,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,0,12900000
36.1,10.2,1.0,5.0,5.0,2.7,2011,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,1,0,23000000
88.6,16.0,2.0,8.0,12.0,2.7,2012,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,2,48000000
57.5,9.7,2.0,5.0,5.0,2.7,1986,2,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,2,0,58000000
57.5,9.7,2.0,5.0,5.0,2.7,1986,2,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,2,0,58000000
65.0,24.0,3.0,4.0,12.0,3.0,2024,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,2,69000000
37.2,17.6,1.0,1.0,6.0,2.7,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,2,28800000
74.0,9.0,4.0,5.0,5.0,2.8,1984,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,1,50000000
41.0,11.0,1.0,1.0,14.0,3.0,2017,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,1,1,29000000
43.49,11.0,1.0,4.0,9.0,3.0,2026,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,0,34357100
60.9,11.0,2.0,4.0,9.0,3.3,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,82519500
79.32,11.0,2.0,4.0,9.0,3.0,2024,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,0,111048000
84.2,11.0,2.0,4.0,9.0,3.3,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,114091000
94.0,15.0,3.0,1.0,9.0,4.5,2026,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,0,0,85000000
95.5,11.0,2.0,13.0,13.0,3.0,2020,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,100250000
149.2,17.4,4.0,3.0,8.0,3.2,2015,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,2,205000000
300.0,11.0,6.0,4.0,9.0,3.7,2022,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,2,2,340000000
54.5,8.0,2.0,5.0,5.0,2.72,1992,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,2,1,35000000
100.0,40.0,3.0,5.0,10.0,2.8,2019,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,1,2,78000000
83.0,11.0,2.0,1.0,8.0,2.85,2008,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,95000000
54.0,11.0,2.0,8.0,16.0,2.9,2008,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,1,2,44300000
83.0,17.0,2.0,8.0,18.0,2.95,2015,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,63555555
92.7,18.0,3.0,3.0,12.0,3.0,2024,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,2,116000000
90.0,50.0,2.0,5.0,10.0,3.0,2017,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,2,2,60500000
63.0,9.3,2.0,5.0,5.0,2.8,1969,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,0,52000000
86.5,14.2,2.0,2.0,8.0,3.0,2015,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,1,2,125000000
53.55,11.0,2.0,4.0,9.0,2.7,2025,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,0,0,24365250
82.02,11.0,3.0,4.0,9.0,3.0,2026,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,71029320
145.0,11.0,4.0,4.0,9.0,3.3,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,222575000
37.85,11.0,1.0,4.0,9.0,2.7,2025,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,0,0,17600250
85.0,11.0,3.0,4.0,9.0,2.7,2023,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,0,0,35000000
31.8,11.0,1.0,4.0,9.0,3.0,2027,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,0,17808000
63.6,11.0,2.0,4.0,9.0,2.7,2023,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,0,0,27000000
45.65,11.0,2.0,4.0,9.0,2.7,2025,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,0,0,20770750
103.5,11.0,3.0,4.0,9.0,3.3,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,140242500
141.4,11.0,4.0,4.0,9.0,3.0,2024,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,108878000
30.8,6.0,1.0,1.0,5.0,2.5,1981,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,0,32000000
70.6,8.4,3.0,10.0,12.0,2.8,1989,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,2,0,65000000
29.6,11.0,1.0,4.0,16.0,2.9,2025,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,1,2,29950000
43.0,6.0,2.0,3.0,5.0,2.7,1978,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,0,37000000
68.2,14.4,2.0,3.0,10.0,2.63,2022,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,0,38000000
66.0,11.0,2.0,7.0,8.0,2.8,1975,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,1,61000000
61.1,11.0,2.0,5.0,5.0,2.8,1987,-1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,0,0,38300000
66.0,12.0,2.0,1.0,17.0,2.75,2014,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,1,48500000
45.42,11.0,2.0,4.0,9.0,2.7,2025,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,0,0,20666100
98.96,11.0,3.0,4.0,9.0,3.0,2026,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,80553440
45.88,11.0,2.0,4.0,9.0,2.7,2026,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,0,33033600
197.2,11.0,6.0,4.0,9.0,3.3,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,299744000
50.0,9.0,2.0,6.0,13.0,3.0,2025,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,38600000
78.75,11.0,3.0,4.0,9.0,2.7,2025,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,0,0,34256250
51.83,11.0,2.0,4.0,9.0,3.0,2026,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,46647000
64.65,11.0,2.0,4.0,9.0,3.0,2026,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,48422850
75.21,11.0,2.0,4.0,9.0,3.0,2026,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,58889430
56.5,11.0,2.0,4.0,9.0,2.7,2022,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,0,0,27685000
132.0,11.0,3.0,10.0,14.0,3.0,2006,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,84000000
148.0,9.0,6.0,3.0,3.0,2.7,1986,-1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,0,0,56000000
41.0,11.0,1.0,3.0,9.0,2.8,2017,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,1,30000000
101.0,8.8,3.0,2.0,7.0,2.8,2008,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,1,79000000
106.0,11.0,3.0,1.0,2.0,3.4,2025,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,2,90000000
56.94,11.0,2.0,4.0,9.0,2.7,2025,-1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,0,0,35302800
57.1,11.0,3.0,4.0,9.0,2.7,2026,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,0,41112000
140.0,20.0,4.0,14.0,20.0,3.0,2020,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,225000000
480.0,40.0,2.0,1.0,6.0,2.8,2004,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,750000000
140.0,11.0,4.0,10.0,13.0,3.0,2015,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,2,2,99000000
51.7,9.12,2.0,3.0,5.0,3.0,2026,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,2,62000000
105.99,11.0,4.0,4.0,9.0,2.7,2025,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,68893500
48.84,11.0,2.0,4.0,9.0,3.0,2026,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,0,38583600
94.8,11.0,4.0,4.0,9.0,3.0,2025,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,52993200
56.52,11.0,2.0,4.0,9.0,2.7,2025,-1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,0,0,35042400
24.0,9.0,1.0,8.0,9.0,3.0,2008,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,1,19500000
157.6,11.0,4.0,4.0,9.0,3.3,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,241916000
80.0,11.0,2.0,3.0,7.0,3.3,2016,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,0,105000000
59.7,6.0,3.0,4.0,5.0,2.5,1977,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,0,47000000
73.5,11.0,3.0,8.0,13.0,2.7,2021,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,63600000
154.0,11.0,4.0,2.0,7.0,3.3,2016,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,2,2,235000000
70.0,11.0,3.0,11.0,17.0,2.8,2024,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,0,2,65000000
114.8,11.0,3.0,4.0,9.0,3.3,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,155418500
148.8,11.0,4.0,4.0,9.0,3.3,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,228408000
70.0,13.0,3.0,9.0,9.0,3.0,2024,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,1,2,81500000
282.6,25.3,6.0,6.0,6.0,3.0,2007,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,1,2,236000000
22.8,11.0,1.0,2.0,2.0,2.4,2016,-1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,0,0,11000000
55.0,9.0,3.0,6.0,18.0,2.7,2023,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,51500000
53.67,11.0,2.0,4.0,9.0,2.7,2026,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,41433240
65.2,11.0,2.0,4.0,9.0,3.3,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,92258000
42.3,12.3,1.0,5.0,5.0,2.7,1985,3,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,1,2,23500000
45.7,11.0,2.0,4.0,9.0,2.7,2026,-1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,0,0,42775200
120.1,11.0,3.0,4.0,9.0,3.0,2023,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,92477000
48.0,11.0,2.0,1.0,9.0,3.0,2011,2,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,0,28500000
84.3,11.0,2.0,4.0,9.0,3.5,2018,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,64620081
135.0,11.0,4.0,4.0,21.0,3.0,2019,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,165000000
94.9,11.0,4.0,2.0,9.0,2.8,1990,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,1,65400000
105.8,12.2,4.0,7.0,17.0,3.0,2015,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,1,0,88500000
17.0,11.0,1.0,3.0,5.0,2.7,1975,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,0,14500000
50.0,11.0,2.0,2.0,12.0,2.8,2016,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,1,0,46000000
75.0,11.0,3.0,9.0,10.0,2.8,2007,2,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,1,1,40500000
104.5,11.0,3.0,4.0,9.0,3.0,2026,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,0,89870000
216.3,11.0,3.0,4.0,9.0,3.0,2022,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,140595000
51.8,11.0,2.0,4.0,9.0,2.7,2026,-1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,0,0,46568200
68.33,11.0,3.0,4.0,9.0,2.7,2026,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,0,58968790
90.0,11.0,3.0,2.0,3.0,3.3,2022,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,120000000
229.0,11.0,5.0,4.0,9.0,3.0,2022,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,125950000
37.85,11.0,1.0,4.0,9.0,2.7,2025,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,33610800
186.8,11.0,3.0,4.0,9.0,3.5,2018,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,128978115
44.7,6.0,2.0,7.0,9.0,2.7,2025,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,1,32400000
42.0,6.0,2.0,4.0,5.0,2.8,1974,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,0,40000000
44.7,8.0,2.0,7.0,9.0,2.7,2025,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,1,32500000
60.1,11.0,2.0,2.0,9.0,2.8,1992,2,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,0,42000000
122.7,11.0,3.0,5.0,8.0,4.0,2012,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,1,0,131000000
134.56,11.0,4.0,4.0,9.0,3.0,2024,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,215296000
137.0,11.0,3.0,4.0,9.0,3.0,2022,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,98640000
103.2,11.0,3.0,4.0,9.0,3.5,2018,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,73179017
70.0,16.0,2.0,2.0,10.0,2.8,2020,2,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,0,1,0,46000000
124.04,11.0,4.0,4.0,9.0,3.0,2026,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,0,85835680
201.37,11.0,4.0,4.0,9.0,4.3,2024,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,0,0,108093805
106.0,11.0,3.0,2.0,3.0,3.0,2022,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,2,2,88000000
48.0,11.0,2.0,7.0,9.0,3.0,2025,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,1,0,56000000
55.0,11.0,1.0,6.0,17.0,2.8,2015,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,46800000
42.0,11.0,2.0,1.0,13.0,3.0,2024,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,38000000
68.92,11.0,2.0,4.0,9.0,2.85,2025,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,30669400
51.0,15.0,1.0,4.0,9.0,2.8,2010,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,0,1,0,33000000
58.6,11.0,2.0,4.0,9.0,2.7,2022,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,0,0,28714000
82.7,11.0,2.0,3.0,8.0,3.5,2010,2,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,2,79000000
39.0,11.0,1.0,3.0,5.0,2.8,1976,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,38000000
94.64,11.0,4.0,4.0,9.0,2.7,2025,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,56216160
29.8,11.0,1.0,4.0,9.0,3.0,2027,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,0,16688000
182.7,11.0,4.0,4.0,9.0,3.2,2023,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,228375000
45.68,11.0,1.0,4.0,9.0,2.7,2026,-1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,0,0,43670080
40.12,11.0,1.0,4.0,9.0,3.0,2026,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,0,25075000
98.9,16.0,3.0,1.0,9.0,2.8,2009,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,2,0,67000000
60.7,11.0,1.0,4.0,9.0,2.85,2025,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,0,42490000
136.0,11.0,3.0,4.0,9.0,3.5,2018,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,102668032
52.0,11.0,2.0,1.0,3.0,2.8,2019,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,57000000
130.0,19.0,3.0,3.0,16.0,2.8,2013,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,0,1,1,52000000
50.5,11.0,2.0,5.0,18.0,2.95,2015,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,0,45000000
42.2,11.0,2.0,5.0,12.0,2.8,2022,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,1,31000000
70.1,11.0,2.0,4.0,9.0,3.5,2018,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,55221065
63.1,11.0,2.0,4.0,9.0,3.3,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,99698000
63.7,11.0,1.0,4.0,9.0,3.3,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,101601500
78.0,11.0,3.0,5.0,5.0,2.75,1987,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,58000000
50.0,11.0,2.0,5.0,13.0,3.0,2024,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,42000000
55.0,11.0,2.0,13.0,14.0,3.0,2024,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,1,2,80700000
94.5,12.0,3.0,10.0,10.0,2.8,2011,2,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,2,1,37700000
126.0,19.0,3.0,1.0,5.0,2.9,1985,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,1,0,90000000
108.0,60.0,2.0,15.0,16.0,2.8,2012,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,1,1,59500000
103.4,11.0,3.0,4.0,9.0,3.0,2026,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,89130800
90.65,11.0,3.0,4.0,9.0,3.0,2025,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,67806200
56.2,11.0,1.0,4.0,9.0,3.0,2023,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,67440000
62.46,11.0,2.0,4.0,9.0,2.7,2026,-1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,0,0,53902980
108.0,20.0,3.0,9.0,10.0,2.8,2020,3,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,2,2,91000000
64.4,11.0,2.0,4.0,9.0,2.8,2018,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,0,0,31500000
122.0,11.0,3.0,7.0,13.0,3.0,2019,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,0,2,100000000
156.0,22.0,4.0,6.0,12.0,3.2,2025,1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,275000000
200.0,11.0,5.0,1.0,8.0,3.0,2013,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,2,2,235000000
